Number,created_on,resolved_at,Assignment group,mttr_minutes,sla_met,sla_status,sla_threshold_minutes
INC47955782,2025-06-09 12:20:12,2025-06-09 12:25:28,AEDT - Enterprise Tech Spot - Sam's Club,5.266666666666667,False,SLA Breach,3
INC47955666,2025-06-09 12:14:49,2025-06-09 12:17:42,AEDT - Enterprise Tech Spot - San Bruno,2.8833333333333333,True,SLA Met,3
INC47955421,2025-06-09 12:03:00,2025-06-09 12:03:32,AEDT - Enterprise Tech Spot - DGTC,0.5333333333333333,True,SLA Met,3
INC47955113,2025-06-09 11:46:11,2025-06-09 11:46:56,AEDT - Enterprise Tech Spot - Sunnyvale,0.75,True,SLA Met,3
INC47955048,2025-06-09 11:43:04,2025-06-09 11:49:10,AEDT - Enterprise Tech Spot - Hula,6.1,False,SLA Breach,3
INC47954618,2025-06-09 11:21:43,2025-06-09 11:33:24,AEDT - Enterprise Tech Spot - Hula,11.683333333333334,False,SLA Breach,3
INC47954559,2025-06-09 11:18:22,2025-06-09 11:21:48,AEDT - Enterprise Tech Spot - Sam's Club,3.433333333333333,False,SLA Breach,3
INC47954399,2025-06-09 11:09:00,2025-06-09 11:09:50,AEDT - Enterprise Tech Spot - Homeoffice,0.8333333333333334,True,SLA Met,3
INC47954335,2025-06-09 11:05:47,2025-06-09 11:07:39,AEDT - Enterprise Tech Spot - Sunnyvale,1.8666666666666667,True,SLA Met,3
INC47954213,2025-06-09 10:59:56,2025-06-09 11:01:14,AEDT - Enterprise Tech Spot - Homeoffice,1.3,True,SLA Met,3
INC47954210,2025-06-09 10:59:51,2025-06-09 11:00:17,AEDT - Enterprise Tech Spot - Sunnyvale,0.43333333333333335,True,SLA Met,3
INC47954077,2025-06-09 10:52:39,2025-06-09 10:53:15,AEDT - Enterprise Tech Spot - Sunnyvale,0.6,True,SLA Met,3
INC47954062,2025-06-09 10:51:40,2025-06-09 10:53:00,AEDT - Enterprise Tech Spot - Homeoffice,1.3333333333333333,True,SLA Met,3
INC47954010,2025-06-09 10:48:23,2025-06-09 10:49:22,AEDT - Enterprise Tech Spot - Homeoffice,0.9833333333333333,True,SLA Met,3
INC47953901,2025-06-09 10:42:07,2025-06-09 10:43:03,AEDT - Enterprise Tech Spot - Sunnyvale,0.9333333333333333,True,SLA Met,3
INC47953859,2025-06-09 10:39:12,2025-06-09 10:40:37,AEDT - Enterprise Tech Spot - Sunnyvale,1.4166666666666667,True,SLA Met,3
INC47953845,2025-06-09 10:38:21,2025-06-09 10:39:47,AEDT - Enterprise Tech Spot - DGTC,1.4333333333333333,True,SLA Met,3
INC47953800,2025-06-09 10:35:46,2025-06-09 10:36:44,AEDT - Enterprise Tech Spot - Homeoffice,0.9666666666666667,True,SLA Met,3
INC47953793,2025-06-09 10:35:32,2025-06-09 10:44:48,AEDT - Enterprise Tech Spot - Homeoffice,9.266666666666667,False,SLA Breach,3
INC47953738,2025-06-09 10:31:55,2025-06-09 10:32:29,AEDT - Enterprise Tech Spot - Homeoffice,0.5666666666666667,True,SLA Met,3
INC47953675,2025-06-09 10:28:24,2025-06-09 10:34:01,AEDT - Enterprise Tech Spot - Sunnyvale,5.616666666666666,False,SLA Breach,3
INC47953255,2025-06-09 10:05:54,2025-06-09 10:07:18,AEDT - Enterprise Tech Spot - Sunnyvale,1.4,True,SLA Met,3
INC47953125,2025-06-09 09:59:29,2025-06-09 10:04:00,AEDT - Enterprise Tech Spot - Sunnyvale,4.516666666666667,False,SLA Breach,3
INC47953102,2025-06-09 09:58:09,2025-06-09 10:02:50,AEDT - Enterprise Tech Spot - Sam's Club,4.683333333333334,False,SLA Breach,3
INC47952802,2025-06-09 09:42:30,2025-06-09 11:30:18,AEDT - Enterprise Tech Spot - DGTC,107.8,False,SLA Breach,3
INC47952719,2025-06-09 09:38:10,2025-06-09 09:38:28,AEDT - Enterprise Tech Spot - DGTC,0.3,True,SLA Met,3
INC47952702,2025-06-09 09:37:05,2025-06-09 09:39:35,AEDT - Enterprise Tech Spot - Sunnyvale,2.5,True,SLA Met,3
INC47952620,2025-06-09 09:33:17,2025-06-09 09:33:31,AEDT - Enterprise Tech Spot - Jst,0.23333333333333334,True,SLA Met,3
INC47952578,2025-06-09 09:30:56,2025-06-09 09:34:49,AEDT - Enterprise Tech Spot - DGTC,3.8833333333333333,False,SLA Breach,3
INC47952574,2025-06-09 09:30:45,2025-06-09 09:34:13,AEDT - Enterprise Tech Spot - Hula,3.466666666666667,False,SLA Breach,3
INC47952427,2025-06-09 09:24:27,2025-06-09 09:24:55,AEDT - Enterprise Tech Spot - Sam's Club,0.4666666666666667,True,SLA Met,3
INC47952318,2025-06-09 09:19:42,2025-06-09 09:19:58,AEDT - Enterprise Tech Spot - Jst,0.26666666666666666,True,SLA Met,3
INC47952274,2025-06-09 09:17:18,2025-06-09 09:17:30,AEDT - Enterprise Tech Spot - Sam's Club,0.2,True,SLA Met,3
INC47952259,2025-06-09 09:16:49,2025-06-09 09:17:34,AEDT - Enterprise Tech Spot - Jst,0.75,True,SLA Met,3
INC47952253,2025-06-09 09:16:30,2025-06-09 09:16:48,AEDT - Enterprise Tech Spot - Jst,0.3,True,SLA Met,3
INC47952231,2025-06-09 09:15:33,2025-06-09 09:15:47,AEDT - Enterprise Tech Spot - Sam's Club,0.23333333333333334,True,SLA Met,3
INC47952185,2025-06-09 09:13:46,2025-06-09 09:15:29,AEDT - Enterprise Tech Spot - Los Angeles,1.7166666666666666,True,SLA Met,3
INC47952141,2025-06-09 09:11:59,2025-06-09 09:12:14,AEDT - Enterprise Tech Spot - Sam's Club,0.25,True,SLA Met,3
INC47951933,2025-06-09 09:01:43,2025-06-09 09:02:08,AEDT - Enterprise Tech Spot - Jst,0.4166666666666667,True,SLA Met,3
INC47951763,2025-06-09 08:54:02,2025-06-09 08:55:17,AEDT - Enterprise Tech Spot - Hula,1.25,True,SLA Met,3
INC47951750,2025-06-09 08:53:22,2025-06-09 08:53:47,AEDT - Enterprise Tech Spot - Jst,0.4166666666666667,True,SLA Met,3
INC47951658,2025-06-09 08:48:48,2025-06-09 08:55:17,AEDT - Enterprise Tech Spot - Hula,6.483333333333333,False,SLA Breach,3
INC47951638,2025-06-09 08:47:58,2025-06-09 08:48:21,AEDT - Enterprise Tech Spot - Homeoffice,0.38333333333333336,True,SLA Met,3
INC47951627,2025-06-09 08:47:18,2025-06-09 08:47:38,AEDT - Enterprise Tech Spot - Jst,0.3333333333333333,True,SLA Met,3
INC47951624,2025-06-09 08:47:08,2025-06-09 08:55:40,AEDT - Enterprise Tech Spot - Herndon,8.533333333333333,False,SLA Breach,3
INC47951540,2025-06-09 08:42:32,2025-06-09 08:45:06,AEDT - Enterprise Tech Spot - Hula,2.566666666666667,True,SLA Met,3
INC47951517,2025-06-09 08:41:13,2025-06-09 08:42:21,AEDT - Enterprise Tech Spot - DGTC,1.1333333333333333,True,SLA Met,3
INC47951456,2025-06-09 08:37:55,2025-06-09 08:44:37,AEDT - Enterprise Tech Spot - Herndon,6.7,False,SLA Breach,3
INC47951441,2025-06-09 08:36:49,2025-06-09 08:38:46,AEDT - Enterprise Tech Spot - Hula,1.95,True,SLA Met,3
INC47951294,2025-06-09 08:30:33,2025-06-09 08:34:24,AEDT - Enterprise Tech Spot - Herndon,3.85,False,SLA Breach,3
INC47951117,2025-06-09 08:21:44,2025-06-09 08:22:31,AEDT - Enterprise Tech Spot - Sunnyvale,0.7833333333333333,True,SLA Met,3
INC47951028,2025-06-09 08:17:17,2025-06-09 08:25:36,AEDT - Enterprise Tech Spot - Hoboken,8.316666666666666,False,SLA Breach,3
INC47950882,2025-06-09 08:08:49,2025-06-09 08:10:07,AEDT - Enterprise Tech Spot - DGTC,1.3,True,SLA Met,3
INC47950867,2025-06-09 08:07:40,2025-06-12 07:13:01,AEDT - Enterprise Tech Spot - DGTC,4265.35,False,SLA Breach,3
INC47950742,2025-06-09 08:01:45,2025-06-09 08:03:22,AEDT - Enterprise Tech Spot - Purpose,1.6166666666666667,True,SLA Met,3
INC47950656,2025-06-09 07:56:23,2025-06-09 08:00:07,AEDT - Enterprise Tech Spot - DGTC,3.7333333333333334,False,SLA Breach,3
INC47950654,2025-06-09 07:56:13,2025-06-09 07:56:51,AEDT - Enterprise Tech Spot - Hoboken,0.6333333333333333,True,SLA Met,3
INC47950606,2025-06-09 07:53:48,2025-06-09 07:54:56,AEDT - Enterprise Tech Spot - Hula,1.1333333333333333,True,SLA Met,3
INC47950344,2025-06-09 07:41:14,2025-06-09 08:01:40,ADE - Enterprise Tech Spot - IDC Pardhanani,20.433333333333334,False,SLA Breach,3
INC47950199,2025-06-09 07:34:34,2025-06-09 07:40:10,AEDT - Enterprise Tech Spot - DGTC,5.6,False,SLA Breach,3
INC47950142,2025-06-09 07:31:50,2025-06-09 07:32:33,AEDT - Enterprise Tech Spot - Herndon,0.7166666666666667,True,SLA Met,3
INC47950026,2025-06-09 07:25:46,2025-06-09 07:26:04,AEDT - Enterprise Tech Spot - Homeoffice,0.3,True,SLA Met,3
INC47950016,2025-06-09 07:25:15,2025-06-09 07:27:28,AEDT - Enterprise Tech Spot - DGTC,2.216666666666667,True,SLA Met,3
INC47949764,2025-06-09 07:12:20,2025-06-09 07:16:25,AEDT - Enterprise Tech Spot - DGTC,4.083333333333333,False,SLA Breach,3
INC47949554,2025-06-09 07:01:30,2025-06-09 07:14:10,AEDT - Enterprise Tech Spot - Homeoffice,12.666666666666666,False,SLA Breach,3
INC47949446,2025-06-09 06:55:22,2025-06-09 06:55:48,AEDT - Enterprise Tech Spot - Jst,0.43333333333333335,True,SLA Met,3
INC47949382,2025-06-09 06:51:32,2025-06-09 06:56:42,AEDT - Enterprise Tech Spot - Purpose,5.166666666666667,False,SLA Breach,3
INC47949236,2025-06-09 06:42:35,2025-06-09 07:06:55,AEDT - Enterprise Tech Spot - DGTC,24.333333333333332,False,SLA Breach,3
INC47949203,2025-06-09 06:40:35,2025-06-09 06:42:32,AEDT - Enterprise Tech Spot - Herndon,1.95,True,SLA Met,3
INC47949097,2025-06-09 06:34:06,2025-06-09 06:34:30,AEDT - Enterprise Tech Spot - Jst,0.4,True,SLA Met,3
INC47949086,2025-06-09 06:33:41,2025-06-09 06:37:13,AEDT - Enterprise Tech Spot - DGTC,3.533333333333333,False,SLA Breach,3
INC47949010,2025-06-09 06:29:12,2025-06-09 06:49:34,AEDT - Enterprise Tech Spot - Hula,20.366666666666667,False,SLA Breach,3
INC47948972,2025-06-09 06:26:41,2025-06-09 06:27:21,AEDT - Enterprise Tech Spot - Jst,0.6666666666666666,True,SLA Met,3
INC47948736,2025-06-09 06:10:10,2025-06-09 06:13:20,AEDT - Enterprise Tech Spot - DGTC,3.1666666666666665,False,SLA Breach,3
INC47948574,2025-06-09 06:03:57,2025-06-09 06:05:38,AEDT - Enterprise Tech Spot - Hula,1.6833333333333333,True,SLA Met,3
INC47948325,2025-06-09 05:44:15,2025-06-09 07:31:41,ADE - Enterprise Tech Spot - IDC Pardhanani,107.43333333333334,False,SLA Breach,3
INC47947801,2025-06-09 04:53:42,2025-06-09 05:04:03,ADE - Enterprise Tech Spot - IDC Building 10,10.35,False,SLA Breach,3
INC47947463,2025-06-09 04:16:59,2025-06-09 04:39:11,ADE - Enterprise Tech Spot - IDC Building 10,22.2,False,SLA Breach,3
INC47947276,2025-06-09 04:03:11,2025-06-09 06:43:48,ADE - Enterprise Tech Spot - IDC RMZ,160.61666666666667,False,SLA Breach,3
INC47947110,2025-06-09 03:36:42,2025-06-09 03:37:36,ADE - Enterprise Tech Spot - IDC PTPP1,0.9,True,SLA Met,3
INC47947010,2025-06-09 03:23:04,2025-06-09 03:50:14,ADE - Enterprise Tech Spot - IDC Building 10,27.166666666666668,False,SLA Breach,3
INC47946834,2025-06-09 02:56:26,2025-06-09 03:16:06,ADE - Enterprise Tech Spot - IDC PTPP1,19.666666666666668,False,SLA Breach,3
INC47946819,2025-06-09 02:53:02,2025-06-09 03:16:34,ADE - Enterprise Tech Spot - IDC PTPP1,23.533333333333335,False,SLA Breach,3
INC47946604,2025-06-09 02:11:51,2025-06-09 03:47:41,ADE - Enterprise Tech Spot - IDC Building 10,95.83333333333333,False,SLA Breach,3
INC47946473,2025-06-09 01:51:00,2025-06-09 03:12:52,ADE - Enterprise Tech Spot - IDC Building 10,81.86666666666666,False,SLA Breach,3
INC47945567,2025-06-08 23:40:06,2025-06-09 00:05:33,ADE - Enterprise Tech Spot - IDC Building 10,25.45,False,SLA Breach,3
INC47945279,2025-06-08 23:02:36,2025-06-08 23:51:12,ADE - Enterprise Tech Spot - IDC PTPP1,48.6,False,SLA Breach,3
INC47945029,2025-06-08 22:21:53,2025-06-08 23:21:11,ADE - Enterprise Tech Spot - IDC Building 10,59.3,False,SLA Breach,3
INC47944981,2025-06-08 22:17:40,2025-06-08 22:21:58,ADE - Enterprise Tech Spot - IDC PTPP1,4.3,False,SLA Breach,3
INC47944782,2025-06-08 21:44:39,2025-06-09 01:17:57,ADE - Enterprise Tech Spot - IDC Pardhanani,213.3,False,SLA Breach,3
INC47944616,2025-06-08 21:24:51,2025-06-08 21:27:44,ADE - Enterprise Tech Spot - IDC PTPP1,2.8833333333333333,True,SLA Met,3
INC47933948,2025-06-07 20:06:15,2025-06-07 20:06:44,AEDT - Enterprise Tech Spot - Jst,0.48333333333333334,True,SLA Met,3
INC47933883,2025-06-07 19:59:45,2025-06-07 20:00:48,AEDT - Enterprise Tech Spot - Jst,1.05,True,SLA Met,3
INC47919816,2025-06-06 14:55:20,2025-06-06 15:00:37,AEDT - Enterprise Tech Spot - San Bruno,5.283333333333333,False,SLA Breach,3
INC47919335,2025-06-06 14:21:33,2025-06-06 14:22:13,AEDT - Enterprise Tech Spot - Los Angeles,0.6666666666666666,True,SLA Met,3
INC47919009,2025-06-06 13:59:50,2025-06-06 14:01:42,AEDT - Enterprise Tech Spot - San Bruno,1.8666666666666667,True,SLA Met,3
INC47916836,2025-06-06 11:37:03,2025-06-06 11:37:20,AEDT - Enterprise Tech Spot - Jst,0.2833333333333333,True,SLA Met,3
INC47916772,2025-06-06 11:33:05,2025-06-06 11:33:38,AEDT - Enterprise Tech Spot - Jst,0.55,True,SLA Met,3
INC47916493,2025-06-06 11:15:35,2025-06-06 11:30:00,AEDT - Enterprise Tech Spot - Sunnyvale,14.416666666666666,False,SLA Breach,3
INC47916384,2025-06-06 11:09:16,2025-06-06 11:10:29,AEDT - Enterprise Tech Spot - DGTC,1.2166666666666666,True,SLA Met,3
INC47916317,2025-06-06 11:04:26,2025-06-06 11:06:10,AEDT - Enterprise Tech Spot - Hula,1.7333333333333334,True,SLA Met,3
INC47916080,2025-06-06 10:51:39,2025-06-06 11:14:21,AEDT - Enterprise Tech Spot - Homeoffice,22.7,False,SLA Breach,3
INC47916006,2025-06-06 10:46:46,2025-06-06 10:56:45,AEDT - Enterprise Tech Spot - Sunnyvale,9.983333333333333,False,SLA Breach,3
INC47915687,2025-06-06 10:26:13,2025-06-06 10:26:50,AEDT - Enterprise Tech Spot - Jst,0.6166666666666667,True,SLA Met,3
INC47914942,2025-06-06 09:44:27,2025-06-06 09:45:24,AEDT - Enterprise Tech Spot - Los Angeles,0.95,True,SLA Met,3
INC47914931,2025-06-06 09:43:27,2025-06-06 09:44:57,AEDT - Enterprise Tech Spot - San Bruno,1.5,True,SLA Met,3
INC47914800,2025-06-06 09:34:51,2025-06-06 09:44:22,AEDT - Enterprise Tech Spot - San Bruno,9.516666666666667,False,SLA Breach,3
INC47913768,2025-06-06 08:50:12,2025-06-06 09:03:36,AEDT - Enterprise Tech Spot - Sunnyvale,13.4,False,SLA Breach,3
INC47913657,2025-06-06 08:45:13,2025-06-06 08:48:57,AEDT - Enterprise Tech Spot - Hula,3.7333333333333334,False,SLA Breach,3
INC47913123,2025-06-06 08:15:48,2025-06-06 08:17:08,AEDT - Enterprise Tech Spot - Homeoffice,1.3333333333333333,True,SLA Met,3
INC47912695,2025-06-06 07:46:17,2025-06-06 07:46:52,AEDT - Enterprise Tech Spot - DGTC,0.5833333333333334,True,SLA Met,3
INC47912272,2025-06-06 07:20:39,2025-06-06 07:20:55,AEDT - Enterprise Tech Spot - Hula,0.26666666666666666,True,SLA Met,3
INC47912121,2025-06-06 07:10:28,2025-06-06 07:47:53,AEDT - Enterprise Tech Spot - Jst,37.416666666666664,False,SLA Breach,3
INC47911007,2025-06-06 06:04:12,2025-06-06 09:10:40,AEDT - Enterprise Tech Spot - DGTC,186.46666666666667,False,SLA Breach,3
INC47910690,2025-06-06 05:34:28,2025-06-06 05:52:36,ADE - Enterprise Tech Spot - IDC RMZ,18.133333333333333,False,SLA Breach,3
INC47910288,2025-06-06 04:53:46,2025-06-06 05:21:41,ADE - Enterprise Tech Spot - IDC Building 10,27.916666666666668,False,SLA Breach,3
INC47910272,2025-06-06 04:49:45,2025-06-06 04:55:05,ADE - Enterprise Tech Spot - IDC PTPP1,5.333333333333333,False,SLA Breach,3
INC47910168,2025-06-06 04:34:48,2025-06-06 04:40:22,ADE - Enterprise Tech Spot - IDC PTPP1,5.566666666666666,False,SLA Breach,3
INC47910130,2025-06-06 04:30:16,2025-06-06 04:38:22,ADE - Enterprise Tech Spot - IDC PTPP1,8.1,False,SLA Breach,3
INC47909838,2025-06-06 04:02:34,2025-06-06 05:14:09,ADE - Enterprise Tech Spot - IDC RMZ,71.58333333333333,False,SLA Breach,3
INC47909780,2025-06-06 03:53:07,2025-06-06 05:16:26,ADE - Enterprise Tech Spot - IDC RMZ,83.31666666666666,False,SLA Breach,3
INC47909472,2025-06-06 03:02:24,2025-06-06 03:03:00,AEDT - Enterprise Tech Spot - Jst,0.6,True,SLA Met,3
INC47909349,2025-06-06 02:50:58,2025-06-06 02:57:22,AEDT - Enterprise Tech Spot - Jst,6.4,False,SLA Breach,3
INC47908470,2025-06-06 00:52:12,2025-06-06 01:06:15,ADE - Enterprise Tech Spot - IDC PTPP1,14.05,False,SLA Breach,3
INC47908460,2025-06-06 00:49:40,2025-06-06 01:12:10,ADE - Enterprise Tech Spot - IDC PTPP1,22.5,False,SLA Breach,3
INC47908424,2025-06-06 00:41:18,2025-06-06 01:04:33,ADE - Enterprise Tech Spot - IDC PTPP1,23.25,False,SLA Breach,3
INC47908339,2025-06-06 00:24:12,2025-06-06 02:54:21,ADE - Enterprise Tech Spot - IDC PTPP1,150.15,False,SLA Breach,3
INC47908267,2025-06-06 00:07:53,2025-06-06 01:05:23,ADE - Enterprise Tech Spot - IDC RMZ,57.5,False,SLA Breach,3
INC47908157,2025-06-05 23:59:55,2025-06-06 02:49:54,ADE - Enterprise Tech Spot - IDC Building 10,169.98333333333332,False,SLA Breach,3
INC47908019,2025-06-05 23:38:30,2025-06-06 01:09:57,ADE - Enterprise Tech Spot - IDC Building 10,91.45,False,SLA Breach,3
INC47907991,2025-06-05 23:32:51,2025-06-06 00:00:35,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,27.733333333333334,False,SLA Breach,3
INC47907972,2025-06-05 23:29:35,2025-06-06 02:54:31,ADE - Enterprise Tech Spot - IDC Building 10,204.93333333333334,False,SLA Breach,3
INC47907945,2025-06-05 23:24:25,2025-06-06 01:13:46,ADE - Enterprise Tech Spot - IDC Building 10,109.35,False,SLA Breach,3
INC47907727,2025-06-05 22:57:50,2025-06-05 22:58:26,AEDT - Enterprise Tech Spot - Jst,0.6,True,SLA Met,3
INC47907700,2025-06-05 22:53:47,2025-06-09 10:53:39,AEDT - Enterprise Tech Spot - Jst,5039.866666666667,False,SLA Breach,3
INC47907432,2025-06-05 22:10:46,2025-06-06 02:08:17,ADE - Enterprise Tech Spot - IDC Building 10,237.51666666666668,False,SLA Breach,3
INC47907339,2025-06-05 21:57:48,2025-06-05 22:24:44,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,26.933333333333334,False,SLA Breach,3
INC47907041,2025-06-05 21:10:38,2025-06-05 21:36:05,ADE - Enterprise Tech Spot - IDC Building 10,25.45,False,SLA Breach,3
INC47906442,2025-06-05 20:08:54,2025-06-05 23:29:49,ADE - Enterprise Tech Spot - IDC PTPP1,200.91666666666666,False,SLA Breach,3
INC47904705,2025-06-05 16:06:27,2025-06-05 16:20:33,AEDT - Enterprise Tech Spot - Sunnyvale,14.1,False,SLA Breach,3
INC47903920,2025-06-05 14:51:31,2025-06-05 14:52:40,AEDT - Enterprise Tech Spot - Sunnyvale,1.15,True,SLA Met,3
INC47903890,2025-06-05 14:49:05,2025-06-05 14:49:39,AEDT - Enterprise Tech Spot - Sunnyvale,0.5666666666666667,True,SLA Met,3
INC47902937,2025-06-05 13:39:37,2025-06-05 13:40:26,AEDT - Enterprise Tech Spot - Herndon,0.8166666666666667,True,SLA Met,3
INC47902723,2025-06-05 13:26:13,2025-06-05 13:27:05,AEDT - Enterprise Tech Spot - Sunnyvale,0.8666666666666667,True,SLA Met,3
INC47902676,2025-06-05 13:23:22,2025-06-05 14:20:57,AEDT - Enterprise Tech Spot - Hula,57.583333333333336,False,SLA Breach,3
INC47902197,2025-06-05 12:55:00,2025-06-05 13:17:53,AEDT - Enterprise Tech Spot - Hula,22.883333333333333,False,SLA Breach,3
INC47901628,2025-06-05 12:20:21,2025-06-05 12:30:21,AEDT - Enterprise Tech Spot - Sunnyvale,10.0,False,SLA Breach,3
INC47901280,2025-06-05 11:59:42,2025-06-05 12:02:39,ADE - Enterprise Tech Spot - IDC Pardhanani,2.95,True,SLA Met,3
INC47901185,2025-06-05 11:54:59,2025-06-05 11:57:35,AEDT - Enterprise Tech Spot - DGTC,2.6,True,SLA Met,3
INC47900607,2025-06-05 11:21:10,2025-06-05 11:22:27,AEDT - Enterprise Tech Spot - Hula,1.2833333333333334,True,SLA Met,3
INC47900354,2025-06-05 11:04:34,2025-06-05 11:05:37,AEDT - Enterprise Tech Spot - Homeoffice,1.05,True,SLA Met,3
INC47899766,2025-06-05 10:33:23,2025-06-05 10:34:56,AEDT - Enterprise Tech Spot - DGTC,1.55,True,SLA Met,3
INC47899631,2025-06-05 10:25:55,2025-06-05 10:26:57,AEDT - Enterprise Tech Spot - DGTC,1.0333333333333334,True,SLA Met,3
INC47899035,2025-06-05 09:51:36,2025-06-05 09:54:09,AEDT - Enterprise Tech Spot - Purpose,2.55,True,SLA Met,3
INC47898822,2025-06-05 09:40:04,2025-06-05 09:50:23,AEDT - Enterprise Tech Spot - Herndon,10.316666666666666,False,SLA Breach,3
INC47898267,2025-06-05 09:08:17,2025-06-05 09:08:56,AEDT - Enterprise Tech Spot - Jst,0.65,True,SLA Met,3
INC47898243,2025-06-05 09:07:19,2025-06-05 09:07:56,AEDT - Enterprise Tech Spot - Sunnyvale,0.6166666666666667,True,SLA Met,3
INC47897892,2025-06-05 08:47:44,2025-06-05 08:48:10,AEDT - Enterprise Tech Spot - Hoboken,0.43333333333333335,True,SLA Met,3
INC47897863,2025-06-05 08:46:11,2025-06-05 08:54:47,AEDT - Enterprise Tech Spot - DGTC,8.6,False,SLA Breach,3
INC47897802,2025-06-05 08:43:27,2025-06-05 08:46:56,AEDT - Enterprise Tech Spot - Purpose,3.4833333333333334,False,SLA Breach,3
INC47897688,2025-06-05 08:37:54,2025-06-05 08:46:43,AEDT - Enterprise Tech Spot - Hula,8.816666666666666,False,SLA Breach,3
INC47897525,2025-06-05 08:29:25,2025-06-05 08:31:43,AEDT - Enterprise Tech Spot - DGTC,2.3,True,SLA Met,3
INC47897482,2025-06-05 08:27:39,2025-06-05 22:35:30,AEDT - Enterprise Tech Spot - Jst,847.85,False,SLA Breach,3
INC47897328,2025-06-05 08:18:54,2025-06-05 08:25:50,AEDT - Enterprise Tech Spot - Herndon,6.933333333333334,False,SLA Breach,3
INC47897280,2025-06-05 08:16:50,2025-06-05 08:18:56,AEDT - Enterprise Tech Spot - Jst,2.1,True,SLA Met,3
INC47897182,2025-06-05 08:10:52,2025-06-05 09:04:03,AEDT - Enterprise Tech Spot - Purpose,53.18333333333333,False,SLA Breach,3
INC47897069,2025-06-05 08:05:21,2025-06-05 08:05:39,AEDT - Enterprise Tech Spot - Homeoffice,0.3,True,SLA Met,3
INC47897039,2025-06-05 08:03:37,2025-06-05 08:33:04,AEDT - Enterprise Tech Spot - Hula,29.45,False,SLA Breach,3
INC47896813,2025-06-05 07:51:13,2025-06-05 07:51:37,AEDT - Enterprise Tech Spot - Jst,0.4,True,SLA Met,3
INC47896601,2025-06-05 07:39:31,2025-06-05 07:40:08,AEDT - Enterprise Tech Spot - Jst,0.6166666666666667,True,SLA Met,3
INC47896593,2025-06-05 07:39:05,2025-06-05 07:42:03,AEDT - Enterprise Tech Spot - DGTC,2.966666666666667,True,SLA Met,3
INC47896536,2025-06-05 07:36:43,2025-06-05 07:37:20,AEDT - Enterprise Tech Spot - Homeoffice,0.6166666666666667,True,SLA Met,3
INC47896371,2025-06-05 07:29:01,2025-06-05 07:29:20,AEDT - Enterprise Tech Spot - Jst,0.31666666666666665,True,SLA Met,3
INC47896180,2025-06-05 07:21:00,2025-06-05 07:21:37,AEDT - Enterprise Tech Spot - Hula,0.6166666666666667,True,SLA Met,3
INC47896135,2025-06-05 07:18:30,2025-06-05 07:18:59,AEDT - Enterprise Tech Spot - Jst,0.48333333333333334,True,SLA Met,3
INC47896113,2025-06-05 07:17:20,2025-06-05 07:17:53,AEDT - Enterprise Tech Spot - Herndon,0.55,True,SLA Met,3
INC47896084,2025-06-05 07:15:15,2025-06-05 07:15:34,AEDT - Enterprise Tech Spot - Herndon,0.31666666666666665,True,SLA Met,3
INC47896067,2025-06-05 07:13:55,2025-06-05 07:14:10,AEDT - Enterprise Tech Spot - Herndon,0.25,True,SLA Met,3
INC47896045,2025-06-05 07:12:39,2025-06-05 07:12:57,AEDT - Enterprise Tech Spot - Herndon,0.3,True,SLA Met,3
INC47896017,2025-06-05 07:11:21,2025-06-05 07:11:34,AEDT - Enterprise Tech Spot - Herndon,0.21666666666666667,True,SLA Met,3
